num_date_time,answer
56_20220825 06,3810.6829797168084
56_20220825 07,3805.7539608630154
56_20220825 08,3866.0665705140605
56_20220825 09,3496.592245075048
56_20220825 10,3605.2074833770425
56_20220825 11,3551.9824594087486
56_20220825 12,3698.0396579180965
56_20220825 13,3902.336631382489
56_20220825 14,3829.1581810069206
56_20220825 15,3523.9840935274347
56_20220825 16,3751.5282694587227
56_20220825 17,3384.1635880614585
56_20220825 18,3501.317830731775
56_20220825 19,3860.453031044972
56_20220825 20,3675.3651833178296
56_20220825 21,3792.0446007861483
56_20220825 22,3811.233261854478
56_20220825 23,3746.8296350710184
56_20220826 00,3793.2270810646087
56_20220826 01,3797.5455014350573
56_20220826 02,3781.485819813401
56_20220826 03,3827.7156726878725
56_20220826 04,3665.8000215526777
56_20220826 05,3712.712599163101
56_20220826 06,3709.7146765008856
56_20220826 07,3799.9566242598485
56_20220826 08,3713.1897913054045
56_20220826 09,3609.323753987543
56_20220826 10,3546.4381121526285
56_20220826 11,3621.4257199725794
56_20220826 12,3680.004371623877
56_20220826 13,3798.5246713341508
56_20220826 14,3825.3715806517853
56_20220826 15,3804.3070102588013
56_20220826 16,3708.1318566558693
56_20220826 17,3777.339218389887
56_20220826 18,3758.7599565710434
56_20220826 19,3684.434953313988
56_20220826 20,3720.651227376966
56_20220826 21,3812.421258592443
56_20220826 22,3729.2014552780843
56_20220826 23,3864.319527283305
56_20220827 00,3881.7397155063845
56_20220827 01,3832.052641079295
56_20220827 02,3820.9244309013834
56_20220827 03,3808.308279774528
56_20220827 04,3794.4606495393637
56_20220827 05,3799.856093572844
56_20220827 06,3793.6247733148375
56_20220827 07,3740.3555967802345
56_20220827 08,3900.9524526631244
56_20220827 09,3565.0493282667935
56_20220827 10,3514.5621143998446
56_20220827 11,3494.092327874565
56_20220827 12,3515.7066359390437
56_20220827 13,3354.404047006275
56_20220827 14,3504.016758408451
56_20220827 15,3529.1837415262235
56_20220827 16,3472.481601723759
56_20220827 17,3462.932311467382
56_20220827 18,3478.509587221566
56_20220827 19,3857.1560873494154
56_20220827 20,3758.980808604237
56_20220827 21,3778.378764523194
56_20220827 22,3790.9116047670404
56_20220827 23,3777.7485857983584
56_20220828 00,3760.3127526745843
56_20220828 01,3833.3018160799
56_20220828 02,3780.2299053929514
56_20220828 03,3800.178251655053
56_20220828 04,3759.3272810347075
56_20220828 05,3790.11333490611
56_20220828 06,3783.2666291679607
56_20220828 07,3763.7143983197993
56_20220828 08,3665.9102420730305
56_20220828 09,3576.4515297931034
56_20220828 10,3603.406743774781
56_20220828 11,3408.459240694869
56_20220828 12,3497.158426976353
56_20220828 13,3478.5669471339684
56_20220828 14,3586.2329458263366
56_20220828 15,3746.787904494433
56_20220828 16,3798.7122727046813
56_20220828 17,3798.7122727046813
56_20220828 18,3700.1055954634708
56_20220828 19,3664.847201180834
56_20220828 20,3798.267218032872
56_20220828 21,3848.7449341628558
56_20220828 22,3878.1735230726063
56_20220828 23,3854.836619137965
56_20220829 00,3823.187830796757
56_20220829 01,3795.870041623679
56_20220829 02,3904.6753122766345
56_20220829 03,3862.175075073008
56_20220829 04,3806.4094922411655
56_20220829 05,3875.458086179639
56_20220829 06,3796.9941142937296
56_20220829 07,3775.53598343899
56_20220829 08,3756.848635113114
56_20220829 09,3571.5000595595884
56_20220829 10,3616.013750208991
56_20220829 11,3576.2082537898077
56_20220829 12,3644.316298668199
56_20220829 13,3596.0811465398197
56_20220829 14,3451.3555790979285
56_20220829 15,3571.8390815753964
56_20220829 16,3461.36791365843
56_20220829 17,3530.232660993327
56_20220829 18,3526.591704859238
56_20220829 19,3703.77882594957
56_20220829 20,3758.390791031479
56_20220829 21,3731.270429726974
56_20220829 22,3714.8525816272786
56_20220829 23,3714.8036951064364
56_20220830 00,3767.588009306767
56_20220830 01,3780.7471646889885
56_20220830 02,3756.1302522009814
56_20220830 03,3802.0191754479674
56_20220830 04,3799.575530853011
56_20220830 05,3804.868442930189
56_20220830 06,3701.893164694041
56_20220830 07,3728.961709815017
56_20220830 08,3803.952204543831
56_20220830 09,3608.563612140395
56_20220830 10,3526.3624740614737
56_20220830 11,3545.1383507142377
56_20220830 12,3499.0696733553395
56_20220830 13,3550.165437278195
56_20220830 14,3634.916673944022
56_20220830 15,3500.9816340660514
56_20220830 16,3514.1739269371933
56_20220830 17,3600.06295931741
56_20220830 18,3552.7343428632566
56_20220830 19,3730.0398799350173
56_20220830 20,3887.6363092236393
56_20220830 21,3883.826216973265
56_20220830 22,3822.4213395289703
56_20220830 23,3838.2092634316223
56_20220831 00,3834.131354290872
56_20220831 01,3775.399947455371
56_20220831 02,3928.902313092472
56_20220831 03,3830.2486006212603
56_20220831 04,3812.5676597481665
56_20220831 05,3851.9287481103484
56_20220831 06,3778.5118180868644
56_20220831 07,3713.435331115206
56_20220831 08,3766.37365107256
56_20220831 09,3523.206365042797
56_20220831 10,3508.3566581881596
56_20220831 11,3499.3701673357714
56_20220831 12,3594.836548339816
56_20220831 13,3636.287211558972
56_20220831 14,3565.600099011992
56_20220831 15,3571.9799444903933
56_20220831 16,3544.9859566856535
56_20220831 17,3523.840579180014
56_20220831 18,3594.951875200946
56_20220831 19,3845.6002173135207
56_20220831 20,3831.0949093499853
56_20220831 21,3784.887506002926
56_20220831 22,3820.587397208143
56_20220831 23,3814.6158058486744
57_20220825 00,1640.5307090990023
57_20220825 01,1268.772025015366
57_20220825 02,1157.0717621123526
57_20220825 03,1038.9253195797637
57_20220825 04,1035.2483692720573
57_20220825 05,1033.6906417685138
57_20220825 06,1121.7790633736447
57_20220825 07,923.694497799852
57_20220825 08,1080.3242638962518
57_20220825 09,1230.5844753189303
57_20220825 10,1228.9230757328478
57_20220825 11,1261.42255403984
57_20220825 12,1019.1931497234831
57_20220825 13,1115.7577506531343
57_20220825 14,1338.1843828546125
57_20220825 15,1494.0913990402316
57_20220825 16,1645.2444741024892
57_20220825 17,1243.1032631493213
57_20220825 18,1168.6073041862091
57_20220825 19,1003.9162765060979
57_20220825 20,1193.2476832644934
57_20220825 21,1216.2165872305773
57_20220825 22,914.1007605898742
57_20220825 23,1075.5651129827436
57_20220826 00,1067.7173414304928
57_20220826 01,1124.1142520112858
57_20220826 02,1130.1532476099146
57_20220826 03,1012.37416036694
57_20220826 04,983.7873454431556
57_20220826 05,889.9117191142034
57_20220826 06,907.844174441246
57_20220826 07,1072.0859615256609
57_20220826 08,1010.4885261654017
57_20220826 09,1148.6120366622715
57_20220826 10,1370.6653602405918
57_20220826 11,1514.7488756610458
57_20220826 12,1805.6555175352712
57_20220826 13,1835.7538543322119
57_20220826 14,1855.3196751635276
57_20220826 15,1772.2181524907644
57_20220826 16,1756.3470210810299
57_20220826 17,1791.7679535191419
57_20220826 18,1830.2462979699108
57_20220826 19,1677.5944131070519
57_20220826 20,1470.7618183692882
57_20220826 21,1177.7909459694329
57_20220826 22,1457.306589111221
57_20220826 23,1183.1163830425921
57_20220827 00,1159.6467399078745
57_20220827 01,1310.749957752144
57_20220827 02,1247.6181426027795
57_20220827 03,1137.8032218600458
57_20220827 04,1089.1241935141409
57_20220827 05,805.5394632090304
57_20220827 06,877.1596080118397
57_20220827 07,831.7344848653347
57_20220827 08,972.7190066620691
57_20220827 09,1333.5070570804603
57_20220827 10,1669.5906433901728
57_20220827 11,1665.2579387044646
57_20220827 12,1632.745946010297
57_20220827 13,1735.8907517455673
57_20220827 14,1735.2418798389076
57_20220827 15,1789.891745218817
57_20220827 16,1739.2405900891235
57_20220827 17,1771.608521554173
57_20220827 18,1725.742099722798
57_20220827 19,1594.382119779824
57_20220827 20,1415.933489396574
57_20220827 21,1540.1592604614693
57_20220827 22,1563.113306465156
57_20220827 23,1437.3973264172316
57_20220828 00,1335.3493339811705
57_20220828 01,1045.6771097108606
57_20220828 02,949.5709720604519
57_20220828 03,1085.3687147648582
57_20220828 04,964.4222182957772
57_20220828 05,941.7135579035871
57_20220828 06,922.6910536720859
57_20220828 07,861.9546923014043
57_20220828 08,1102.6319632196085
57_20220828 09,1596.7168947524328
57_20220828 10,1627.8156762108683
57_20220828 11,1666.0951075453565
57_20220828 12,1849.9029532123086
57_20220828 13,1797.012607644303
57_20220828 14,1962.2437968273093
57_20220828 15,1729.3520644951368
57_20220828 16,1797.7740214873954
57_20220828 17,1921.6610044664924
57_20220828 18,1841.8812696839545
57_20220828 19,1638.284492825481
57_20220828 20,1662.6948725471993
57_20220828 21,1407.7478447832184
57_20220828 22,1394.7240534935454
57_20220828 23,1475.6144832686728
57_20220829 00,1549.4461411744096
57_20220829 01,1474.6525103132306
57_20220829 02,1699.3195112488002
57_20220829 03,1507.4658996614112
57_20220829 04,1382.2480171637053
57_20220829 05,1342.8860421526035
57_20220829 06,1293.4356230099727
57_20220829 07,1049.8971958826464
57_20220829 08,1018.8319611994013
57_20220829 09,1119.0429732978325
57_20220829 10,1092.3065865480849
57_20220829 11,1204.023808513126
57_20220829 12,1329.956603402529
57_20220829 13,1087.2724341475127
57_20220829 14,1485.9490363545697
57_20220829 15,1331.7759602238134
57_20220829 16,1611.9510230450296
57_20220829 17,1620.4511884100862
57_20220829 18,1752.6058936997017
57_20220829 19,1392.891668049488
57_20220829 20,1542.9934066528208
57_20220829 21,1481.372549857975
57_20220829 22,1439.509927013617
57_20220829 23,1528.7276097987537
57_20220830 00,1344.9628285680822
57_20220830 01,1167.673513591781
57_20220830 02,1039.0039756810131
57_20220830 03,957.3267014481975
57_20220830 04,1038.9271432169094
57_20220830 05,1119.3443749507246
57_20220830 06,1111.194609121171
57_20220830 07,1065.8269885463808
57_20220830 08,1160.8998475595022
57_20220830 09,1148.989998435226
57_20220830 10,1106.6085635476995
57_20220830 11,1093.8934846569925
57_20220830 12,1049.103110898888
57_20220830 13,1121.05787438324
57_20220830 14,1295.812889530983
57_20220830 15,1262.897230864884
57_20220830 16,1226.307897168204
57_20220830 17,1271.6906469913984
57_20220830 18,1072.2817543041224
57_20220830 19,1133.9554550381763
57_20220830 20,1139.4855192587797
57_20220830 21,1084.5507434484332
57_20220830 22,1071.6046512727887
57_20220830 23,970.5813778283701
57_20220831 00,970.5813778283701
57_20220831 01,1088.6654510490703
57_20220831 02,979.1001794979629
57_20220831 03,981.1928440788919
57_20220831 04,958.4643601969359
57_20220831 05,995.9996350691486
57_20220831 06,949.6076869707825
57_20220831 07,954.4847219155108
57_20220831 08,1024.1661917636648
57_20220831 09,1133.2937919008082
57_20220831 10,1083.205232771862
57_20220831 11,1692.9240653379566
57_20220831 12,1606.5338055945845
57_20220831 13,1259.1017273766656
57_20220831 14,1457.8506699793136
57_20220831 15,1535.5798976795393
57_20220831 16,1101.464140002377
57_20220831 17,1564.1015431960632
57_20220831 18,1735.5950469207492
57_20220831 19,1417.080126940996
57_20220831 20,1059.8341834718572
57_20220831 21,1002.8347261725872
57_20220831 22,926.265825419002
57_20220831 23,862.0674291128296
58_20220825 00,2408.8791630915202
58_20220825 01,2407.718860354179
58_20220825 02,2423.7340160638787
58_20220825 03,2375.810956461942
58_20220825 04,2341.8252594162395
58_20220825 05,2351.6062785870076
58_20220825 06,2322.7015927965595
58_20220825 07,2421.0968162117974
58_20220825 08,2419.7578505790884
58_20220825 09,2493.49506920328
58_20220825 10,2493.202008938898
58_20220825 11,2509.0782336805646
58_20220825 12,2507.6378236371584
58_20220825 13,2499.7106197347616
58_20220825 14,2496.87029428101
58_20220825 15,2512.1992655328318
58_20220825 16,2506.372136636344
58_20220825 17,2516.5843986246705
58_20220825 18,2488.945043189142
58_20220825 19,2386.953378871414
58_20220825 20,2416.6549189906536
58_20220825 21,2365.142869611537
58_20220825 22,2357.0741516155986
58_20220825 23,2298.5101975254515
58_20220826 00,2293.6394558649768
58_20220826 01,2300.184650763281
58_20220826 02,2294.8381304717896
58_20220826 03,2310.721776043399
58_20220826 04,2298.6223741433146
58_20220826 05,2302.125152555161
58_20220826 06,2300.7475149196475
58_20220826 07,2310.4259979403378
58_20220826 08,2303.050611692114
58_20220826 09,2484.969755951986
58_20220826 10,2508.0738731995334
58_20220826 11,2538.9300460468894
58_20220826 12,2575.514203769483
58_20220826 13,2582.6819734371684
58_20220826 14,2581.9777240579706
58_20220826 15,2582.130032772621
58_20220826 16,2578.729792633052
58_20220826 17,2563.793345904757
58_20220826 18,2558.001831104825
58_20220826 19,2437.222290150244
58_20220826 20,2419.70161600269
58_20220826 21,2424.0384472045052
58_20220826 22,2422.189294624733
58_20220826 23,2392.4036520936297
58_20220827 00,2392.4036520936297
58_20220827 01,2379.3167474809325
58_20220827 02,2338.4240340879887
58_20220827 03,2355.8597557051435
58_20220827 04,2329.270306292339
58_20220827 05,2329.8885751423577
58_20220827 06,2308.102893616554
58_20220827 07,2300.3486296142
58_20220827 08,2341.7616185500233
58_20220827 09,2478.76248988558
58_20220827 10,2478.2369711469223
58_20220827 11,2501.478159759681
58_20220827 12,2488.367018700172
58_20220827 13,2500.904979329289
58_20220827 14,2502.978990446956
58_20220827 15,2502.297260530739
58_20220827 16,2523.876452748889
58_20220827 17,2524.5688588526205
58_20220827 18,2499.8880600002467
58_20220827 19,2411.6760733471506
58_20220827 20,2402.399507249304
58_20220827 21,2331.2987760206906
58_20220827 22,2345.387784677849
58_20220827 23,2336.6872622962246
58_20220828 00,2315.110428969232
58_20220828 01,2292.0174494579733
58_20220828 02,2275.560092445267
58_20220828 03,2269.6378652280628
58_20220828 04,2247.5042694190215
58_20220828 05,2243.3362711822683
58_20220828 06,2238.877356008146
58_20220828 07,2280.331959875652
58_20220828 08,2333.589599187529
58_20220828 09,2503.910784485809
58_20220828 10,2517.118900988377
58_20220828 11,2523.739257857611
58_20220828 12,2511.6215310585903
58_20220828 13,2554.516481705997
58_20220828 14,2553.855846823796
58_20220828 15,2526.530061720304
58_20220828 16,2539.647639984133
58_20220828 17,2533.4451468474776
58_20220828 18,2521.9345124773463
58_20220828 19,2432.7494908955064
58_20220828 20,2425.1053783024404
58_20220828 21,2422.071844277742
58_20220828 22,2391.750101038118
58_20220828 23,2409.8222854060195
58_20220829 00,2409.4898083137323
58_20220829 01,2407.7396554636184
58_20220829 02,2420.7598568036237
58_20220829 03,2420.7598568036237
58_20220829 04,2433.6021705058747
58_20220829 05,2345.082624649916
58_20220829 06,2350.9811758550027
58_20220829 07,2339.490930846503
58_20220829 08,2320.4413305542907
58_20220829 09,2430.6778401801093
58_20220829 10,2470.3322070463873
58_20220829 11,2468.4112499356256
58_20220829 12,2461.5938949544693
58_20220829 13,2459.4635959079783
58_20220829 14,2466.1004908881278
58_20220829 15,2461.459159230191
58_20220829 16,2496.402818979888
58_20220829 17,2507.0266263352696
58_20220829 18,2497.6469433810244
58_20220829 19,2338.9529654093094
58_20220829 20,2323.0235969125115
58_20220829 21,2364.7591969519776
58_20220829 22,2339.891821324276
58_20220829 23,2307.1799940111027
58_20220830 00,2309.5080854588664
58_20220830 01,2298.912853346581
58_20220830 02,2292.751027759538
58_20220830 03,2303.09576663132
58_20220830 04,2304.1586576554264
58_20220830 05,2294.457356239433
58_20220830 06,2299.9764875016617
58_20220830 07,2303.7154586587626
58_20220830 08,2308.727838150977
58_20220830 09,2450.690546425711
58_20220830 10,2449.427507360709
58_20220830 11,2443.694534530057
58_20220830 12,2440.3318505004568
58_20220830 13,2439.396740854138
58_20220830 14,2437.641273478433
58_20220830 15,2435.263803073765
58_20220830 16,2443.2919242511057
58_20220830 17,2449.38270464092
58_20220830 18,2436.23516061657
58_20220830 19,2317.5529139312207
58_20220830 20,2318.5409030151313
58_20220830 21,2323.2829637199025
58_20220830 22,2308.9821274697556
58_20220830 23,2295.446766548067
58_20220831 00,2301.6127446460287
58_20220831 01,2315.221618412854
58_20220831 02,2323.191308218252
58_20220831 03,2308.7040110077173
58_20220831 04,2328.7088924966233
58_20220831 05,2311.958584008629
58_20220831 06,2312.88741953088
58_20220831 07,2311.8871696856813
58_20220831 08,2300.920389558633
58_20220831 09,2443.4782948384614
58_20220831 10,2441.427521255939
58_20220831 11,2479.3266875604804
58_20220831 12,2481.973892254569
58_20220831 13,2490.494420942649
58_20220831 14,2477.8165327588936
58_20220831 15,2495.1159751200203
58_20220831 16,2466.160307054271
58_20220831 17,2493.202008938898
58_20220831 18,2493.202008938898
58_20220831 19,2419.6153361799707
58_20220831 20,2374.452423145735
58_20220831 21,2392.1921304213492
58_20220831 22,2318.8703577903116
58_20220831 23,2293.0653057950417
59_20220825 00,1270.977152189521
59_20220825 01,1005.1301466259121
59_20220825 02,894.9791221616085
59_20220825 03,831.5710324926805
59_20220825 04,694.5412021701924
59_20220825 05,851.7073311590145
59_20220825 06,779.106600706473
59_20220825 07,813.3405154951524
59_20220825 08,741.8160454596422
59_20220825 09,915.720135053163
59_20220825 10,1015.2033377105187
59_20220825 11,1004.144480915478
59_20220825 12,872.0426885997873
59_20220825 13,864.7958815031388
59_20220825 14,1104.3116766950782
59_20220825 15,1033.1386514932904
59_20220825 16,1015.6010356179692
59_20220825 17,858.3971485789458
59_20220825 18,903.298229188462
59_20220825 19,754.2868328227049
59_20220825 20,716.5746797027701
59_20220825 21,726.955291016075
59_20220825 22,644.3018478132282
59_20220825 23,890.6673301717448
59_20220826 00,867.5502787442722
59_20220826 01,729.5676428959806
59_20220826 02,714.3288798058555
59_20220826 03,776.8534387783421
59_20220826 04,725.074947118707
59_20220826 05,700.7915862028038
59_20220826 06,782.3827023925431
59_20220826 07,965.306907413171
59_20220826 08,829.217455138674
59_20220826 09,967.1365998590383
59_20220826 10,1054.9937201406215
59_20220826 11,1095.861803853755
59_20220826 12,1170.6068502106255
59_20220826 13,1344.7277279767584
59_20220826 14,1258.3041826686888
59_20220826 15,1240.4614381492115
59_20220826 16,1186.5715065528618
59_20220826 17,1129.550945019829
59_20220826 18,1078.1756583734484
59_20220826 19,911.8532761819631
59_20220826 20,1062.6724143744866
59_20220826 21,967.2497586240574
59_20220826 22,1227.539301197396
59_20220826 23,975.8515385410471
59_20220827 00,1042.679714528091
59_20220827 01,1130.1053194883978
59_20220827 02,891.5975325394176
59_20220827 03,765.8187585929618
59_20220827 04,699.4107068542153
59_20220827 05,722.6402938787115
59_20220827 06,720.3485755742928
59_20220827 07,722.2238813308078
59_20220827 08,787.7439197006489
59_20220827 09,889.1833439341597
59_20220827 10,991.3928770161941
59_20220827 11,995.1028509631255
59_20220827 12,1044.8057479405204
59_20220827 13,1254.633194557498
59_20220827 14,1017.6605283138188
59_20220827 15,1105.0251135216254
59_20220827 16,1019.0019868715607
59_20220827 17,1116.7114672365192
59_20220827 18,1120.6747071112693
59_20220827 19,1165.7481034500772
59_20220827 20,1025.5636721922906
59_20220827 21,969.3828270585838
59_20220827 22,931.9613619299431
59_20220827 23,826.1215659538301
59_20220828 00,928.8617612645077
59_20220828 01,771.0558981620593
59_20220828 02,730.510891860599
59_20220828 03,812.9012371905586
59_20220828 04,731.9362840274191
59_20220828 05,721.6512245102216
59_20220828 06,816.1975463518867
59_20220828 07,813.8119809862468
59_20220828 08,752.1689482590278
59_20220828 09,1032.4584400428382
59_20220828 10,1104.7981062571985
59_20220828 11,1291.0448307145925
59_20220828 12,1158.6409778568063
59_20220828 13,1125.1933038395318
59_20220828 14,1515.48423727346
59_20220828 15,1203.9477027483845
59_20220828 16,1273.0202805618446
59_20220828 17,1354.9801724117883
59_20220828 18,1320.6964508784197
59_20220828 19,1102.3276791785995
59_20220828 20,1044.5090586243955
59_20220828 21,1104.0087971294606
59_20220828 22,1048.3545733408566
59_20220828 23,1065.555802579994
59_20220829 00,1064.6162589641908
59_20220829 01,1054.9544821887048
59_20220829 02,956.2186574184162
59_20220829 03,1018.4306580718411
59_20220829 04,988.1557818941257
59_20220829 05,847.1501412136746
59_20220829 06,726.7650514602964
59_20220829 07,704.8217818186741
59_20220829 08,713.3977391371923
59_20220829 09,782.860462625115
59_20220829 10,826.5364672959474
59_20220829 11,831.5741202460655
59_20220829 12,858.1656896563181
59_20220829 13,875.3179218189835
59_20220829 14,1027.872622004979
59_20220829 15,910.763014120079
59_20220829 16,971.9895170395139
59_20220829 17,997.9162284028287
59_20220829 18,1010.8464977822363
59_20220829 19,940.7410985657856
59_20220829 20,934.6492351794326
59_20220829 21,979.2775910704917
59_20220829 22,729.7150434141429
59_20220829 23,778.1677867257231
59_20220830 00,743.5343684650632
59_20220830 01,667.285711825728
59_20220830 02,749.1893193291445
59_20220830 03,793.5606094800127
59_20220830 04,812.4449717058917
59_20220830 05,958.652784211463
59_20220830 06,880.4268387995062
59_20220830 07,790.7254001092072
59_20220830 08,877.4911327784009
59_20220830 09,945.7292223586323
59_20220830 10,831.4373869019414
59_20220830 11,811.4381581557284
59_20220830 12,830.4524153653471
59_20220830 13,793.3047831057037
59_20220830 14,972.072133566935
59_20220830 15,947.4092109477697
59_20220830 16,921.5758180128702
59_20220830 17,946.2479761119544
59_20220830 18,840.452120733027
59_20220830 19,854.7589013052009
59_20220830 20,849.83257609495
59_20220830 21,835.6143449766353
59_20220830 22,899.6000385063046
59_20220830 23,870.4476185664064
59_20220831 00,870.4476185664064
59_20220831 01,743.5838101967049
59_20220831 02,869.0605176148401
59_20220831 03,838.2206205097006
59_20220831 04,847.7771844821262
59_20220831 05,852.9423356567399
59_20220831 06,842.5165252552264
59_20220831 07,816.9352088930581
59_20220831 08,902.4656117863735
59_20220831 09,993.5713833438857
59_20220831 10,968.4883407789465
59_20220831 11,1094.0573065145802
59_20220831 12,1250.049560461078
59_20220831 13,1094.5918095718125
59_20220831 14,1241.1014239462977
59_20220831 15,1237.3729469046878
59_20220831 16,994.9105494466178
59_20220831 17,889.9463715390142
59_20220831 18,1076.1958844930487
59_20220831 19,1097.1371960760173
59_20220831 20,821.3968144935025
59_20220831 21,829.4018352608548
59_20220831 22,740.8172256954224
59_20220831 23,693.4163285523442
60_20220825 00,2159.506377468379
60_20220825 01,1751.2487192473004
60_20220825 02,1685.480005828635
60_20220825 03,1817.5352673173315
60_20220825 04,1669.3548340896473
60_20220825 05,1744.6958666416988
60_20220825 06,1680.6228976019352
60_20220825 07,1640.5737765516028
60_20220825 08,1560.704371314823
60_20220825 09,1825.2249256607977
60_20220825 10,1885.5875495395362
60_20220825 11,1899.0555251807607
60_20220825 12,1570.0036751390992
60_20220825 13,1611.7150331154858
60_20220825 14,1799.4194296202184
60_20220825 15,1820.300875810306
60_20220825 16,2024.9771748220198
60_20220825 17,1642.0606491818353
60_20220825 18,1770.0576676306785
60_20220825 19,1728.1804068079466
60_20220825 20,1634.846065868835
60_20220825 21,1644.274269804614
60_20220825 22,1608.0776260333753
60_20220825 23,1670.3127040747765
60_20220826 00,1687.3948324123728
60_20220826 01,1618.1559597797543
60_20220826 02,1608.3142437527692
60_20220826 03,1625.1079468488288
60_20220826 04,1576.2557969226723
60_20220826 05,1732.0450298306614
60_20220826 06,1811.4316367275098
60_20220826 07,2026.0821987123118
60_20220826 08,1614.7353365065105
60_20220826 09,1779.6089378249992
60_20220826 10,1935.7961705854823
60_20220826 11,2058.7127995597593
60_20220826 12,2362.5009702417224
60_20220826 13,2342.9052396661027
60_20220826 14,2281.6901282917242
60_20220826 15,2417.4011716622267
60_20220826 16,2469.998095053234
60_20220826 17,2338.3838221295027
60_20220826 18,2310.41720333684
60_20220826 19,2218.3053236145965
60_20220826 20,1987.9644674898811
60_20220826 21,1856.9488385704037
60_20220826 22,2156.6089605650836
60_20220826 23,1957.8294180215062
60_20220827 00,1908.4840963931217
60_20220827 01,2110.827771722938
60_20220827 02,1803.5267988024614
60_20220827 03,1574.2082200852249
60_20220827 04,1498.9990392308594
60_20220827 05,1575.39111528162
60_20220827 06,1507.9466305419419
60_20220827 07,1355.6466525137
60_20220827 08,1850.3741875849769
60_20220827 09,1646.7382409232125
60_20220827 10,1774.7179467638045
60_20220827 11,2043.4812146828647
60_20220827 12,1979.4790098700646
60_20220827 13,2137.9049398861694
60_20220827 14,2127.2311655821522
60_20220827 15,2291.151389514782
60_20220827 16,2193.738549267717
60_20220827 17,2300.147315023175
60_20220827 18,2070.519780864493
60_20220827 19,2123.454577263861
60_20220827 20,1821.0913757282487
60_20220827 21,1832.3981508169925
60_20220827 22,1905.996967043559
60_20220827 23,1821.6529741095069
60_20220828 00,1923.9691752362014
60_20220828 01,1663.3118250316477
60_20220828 02,1630.7323013019043
60_20220828 03,1678.115463954719
60_20220828 04,1626.6418613316844
60_20220828 05,1909.5695778269162
60_20220828 06,1838.810148662842
60_20220828 07,1605.7062347631763
60_20220828 08,1772.8987390938723
60_20220828 09,1838.390657597406
60_20220828 10,1874.6321728844755
60_20220828 11,2076.6460272583868
60_20220828 12,2236.153486001983
60_20220828 13,2211.0390446803353
60_20220828 14,2533.421413716787
60_20220828 15,2245.883217983346
60_20220828 16,2275.7118170056856
60_20220828 17,2386.0434956182244
60_20220828 18,2283.0688720678722
60_20220828 19,2163.341869001325
60_20220828 20,2004.7551581377006
60_20220828 21,2060.4342524798117
60_20220828 22,1917.5073019265212
60_20220828 23,1864.0923855884705
60_20220829 00,1978.7505755408895
60_20220829 01,1995.5257165604194
60_20220829 02,2228.828097138616
60_20220829 03,1921.3176740609551
60_20220829 04,1997.2653515434472
60_20220829 05,1882.385118167782
60_20220829 06,1796.714745353304
60_20220829 07,1533.8568980815683
60_20220829 08,1642.7392852428718
60_20220829 09,1623.094343140264
60_20220829 10,1635.7699494885983
60_20220829 11,1631.2804156938068
60_20220829 12,1603.6245311634675
60_20220829 13,1682.0861439518478
60_20220829 14,1778.9139253224448
60_20220829 15,1735.5543025658285
60_20220829 16,1898.2260058406434
60_20220829 17,2023.8902571266403
60_20220829 18,2084.600134775806
60_20220829 19,1838.87081697309
60_20220829 20,1983.1124625765954
60_20220829 21,2051.444102269401
60_20220829 22,1804.521010440606
60_20220829 23,1893.1130501663333
60_20220830 00,1769.6079702517416
60_20220830 01,1717.6437538590594
60_20220830 02,1788.849985749484
60_20220830 03,1557.3594462003596
60_20220830 04,1563.173773652709
60_20220830 05,1863.1324199449516
60_20220830 06,1961.9436653851308
60_20220830 07,1828.8668356727258
60_20220830 08,1875.6582411617978
60_20220830 09,1776.8178307162802
60_20220830 10,1826.074189674856
60_20220830 11,1811.3195842756652
60_20220830 12,1729.0159065797611
60_20220830 13,1922.0404070029838
60_20220830 14,1831.9334224327124
60_20220830 15,1889.8848298399614
60_20220830 16,1888.5692940742383
60_20220830 17,1918.7243558917623
60_20220830 18,1953.4683698759009
60_20220830 19,1850.6535029222298
60_20220830 20,1930.1862141022807
60_20220830 21,1987.7211251660708
60_20220830 22,2041.833196469359
60_20220830 23,1973.624718451465
60_20220831 00,1973.624718451465
60_20220831 01,1879.3829396639078
60_20220831 02,2039.4485540654287
60_20220831 03,1945.0933432231789
60_20220831 04,2034.0290315363266
60_20220831 05,2110.4477189456247
60_20220831 06,2013.56721309208
60_20220831 07,1946.9013741869428
60_20220831 08,2071.0152677555407
60_20220831 09,2124.9327544681305
60_20220831 10,1788.4153585895235
60_20220831 11,2160.1068453698467
60_20220831 12,2123.074083125701
60_20220831 13,2066.7785410105657
60_20220831 14,1983.9492904173287
60_20220831 15,2052.588667602081
60_20220831 16,1727.757909890006
60_20220831 17,1968.1612592692686
60_20220831 18,2286.7640251029006
60_20220831 19,2002.4203843421205
60_20220831 20,1775.570207731811
60_20220831 21,1656.6324115227167
60_20220831 22,1736.3536924139175
60_20220831 23,1663.6159598566533
61_20220825 00,2742.1657735737426
61_20220825 01,2402.0089929458113
61_20220825 02,2493.4385292843663
61_20220825 03,2340.3748028144482
61_20220825 04,2119.199774563479
61_20220825 05,2268.720531451042
61_20220825 06,2105.763649926752
61_20220825 07,2060.3930565098462
61_20220825 08,2248.727007372114
61_20220825 09,2748.1897691206495
61_20220825 10,2230.821707853738
61_20220825 11,2662.31021047206
